Q. I am a PCOS patient and my prolactin level is 42. Kindly explain.,"Hello. The serum prolactin levels are high, which indicate hyperprolactinemia. This can cause hypomenorrhoea or shortened menses even though the cycles may be regular. The PCOD (polycystic ovarian syndrome) element further adds to insulin resistance and putting on weight. The aim of the treatment should be the PCOD regimen and Dopamine agonists like Cabergoline tablet to control and treat both PCOD and hyperprolactinemia, respectively. The classical sign of hyperprolactinemia is the discharge of watery substance from breast nipples, also known as galactorrhea. This often leads to breast heaviness and tenderness.",
Q. What should I do to treat the constipation in a 8 months old baby?,"Hello. Your kid is suffering from an anal fissure that is a cut at anal mucosa. Give syrup Duphalac (Lactulose) one teaspoon full once a day at night time after meals. Apply several ano ointments (Lidocaine, Metronidazole, Sucralfate) locally three times a day for 15 days with the applicator. According to me stop milk from 8 am to 8 pm and give semisolid diet like dal, dalia, khichdi alu kela rice, apple, upama, halwa, rab kadi idle poha satu custard, etc and from 8 pm to 8 am give mother milk is preferable if not give top milk without water and add sugar as per your taste . To start with stop milk for four hours for 15 days and give semisolid diet, next stop milk for eight hours and give semisolid food, lastly, stop milk from 8 am to 8 pm and provide semisolid diet. As 100 ml milk gives 70 calories of energy, 100 ml juices give 55 calories of energy, and 100 gm of semisolid food gives 350 calories of energy. When giving a semisolid diet, provide water as the baby requires. Kindly consult your doctor to discuss the suggestion and take the treatment with consent. Continue all the above for at least 2 years of age.",
Q. What does abutment of the nerve root mean?,Hi. I have gone through your query with diligence and would like you to know that I am here to help you. For further information consult a neurologist online -->,
Q. Will Nano-Leo give permanent solution for erection problem?,Hi. For further doubts consult a sexologist online -->,
"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. Will Kalarchikai cure multiple ovarian cysts in PCOD?,"Hello. I just read your query. See Kalarachi Kai choornam is helpful in amenorrhea. As far as small cysts are concerned they are unmatured eggs which failed to induce menstrual cycle previously, as a result, they got collected in the ovary and they will remain in the ovary. Now, you have got your periods you can start trying for conception. But I advise you to do it under the supervision of a nearby gynecologist because egg size is important while conception and that you can know by ovulation study. Ovulation study is performed under the supervision of a gynecologist. For gall stones, surgical intervention is required generally. Medicine is not of much help.",
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
Q. Kindly suggest the management for extreme hair fall.,"Hello. Use Trichospire hair kit and Qilib men lotion twice daily. I hope it helps. If you have any other question, please do not hesitate to contact us.",
Q. What is the treatment for chronic dry cough?,"Hello. Chronic cough since long time suggests some allergic condition like asthma. For proper diagnosis you should do a chest x-ray and spirometry test. Other symptoms can be suggestive of some infective cause like tuberculosis. So, ultimately after an x-ray and spirometry test we can make a definite diagnosis. Vertigo can be because of chronic cough. But, clinically it is very difficult to say. Some blood test may also be required for making a diagnosis. Usually, the asthmatic patients have some other allergies also. You have not specified any other symptoms in detail. Please do not hesitate to contact me after doing the above mentioned tests. Treatment mainly depends on the reports. Allergy. Chest x-ray and spirometry test. Asthma. Inhaler medicines. Avoid known allergen.",
Q. Is PET scan necessary for epilepsy diagnosis?,"Hello. For benign childhood epilepsy (BCE) your child is on 6.25 mg/kg/day of tablet Topiramate (anticonvulsant) which is a medium dose and is fine. Side effect to look from Topamac is dehydration. For dehydration, he needs to drink at least 700-1000 mL water daily. He can get tingling in finger which usually responds to taking high potassium diet like banana or raisin. Occasional side effects are kidney stones and word finding difficulty. All anti-epileptic medication comes with some side effects and one has to choose between them and benefit one can have with control of seizures. PET scan is performed in epilepsy patients for surgical evaluation in refractory cases. Is your child still having seizures after taking these two medicines? Also, has he been tried on other medicines before?",
Q. Please explain my chest x-ray report.,"Hi. We are here to help you. The treatment would be based on the symptoms that you might be getting. I would advice in such case to first get a HRCT chest (high resolution CT scan) along with sputum for AFB (acid-fast bacilli) done, which would rule out the evidence of tuberculosis. Rest for rheumatoid arthritis, your treatment is going in right direction. Further treatment decision would be based on CT chest. Rheumatoid arthritis. CT chest. Avoid smoking.",
Q. There is white tongue with swollen lymphnodes. Why?,"Hi. White patches on the tongue can be oral thrush caused by candida albicans seen in severe imunosupression especially stage 3 or 4. Pain on swallowing can be from involvement of the larynx and oesophagus of the thrush seen in stage four. Persistent lymph node is also common. The kid should be put on PeP very important just to avoid getting infected, because there could be an open wound in the child's mouth through which the virus can gain entry.",
Q. Can I completely get rid of HBV in six months?,"Hello. If your HBsAg was positive on the second occasion, but negative 53 days before that, you have acute Hepatitis B infection. Most of the time, HBsAg is discovered incidentally. It is not common for Hepatitis B to be diagnosed in the acute phase. More than 90 % of patients with acute hepatitis B recover completely and do not progress to chronic hepatitis B. Less than 10 % develop chronic Hepatitis B. I suggest you consult a medical gastroenterologist or hepatologist or an infectious diseases specialist.",
Q. What causes strain in groin and pain in testicles during exercise?,"Hi. It seems the exercise put much stress on your groin, the pain could be from strain or tear of the inguinal ligament around that area, could be from the associated attached muscles to the ligament around that area, the associated left testicular pain may be because the spermatic cord which also carries nerves that supply the testicle which also travel via the groin to the scrotum was strained in the process making the pain to appear in the testicle of same side. Is there any testicular swelling? You can use an analgesic Ibuprofen 400 mg BD for five days, apply Diclofenac gel on your groin and massage it thoroughly three times daily. You can also take antibiotics just in case there is an associated epidydymoorchitis. Tablet Augmentin 625 mg BD for six days. You may feel better.",
Q. What can be done for sharp pain in tailbone area while sitting or standing up?,"Hi. Yes, it is worth having a second opinion and clearing your doubts. But I think your doctor is absolutely right about the cause of pain. This is due to a slightly curved spine in the lower back causing the tailbone pain. Chiropractic adjustments and physiotherapy should help solve this problem. You should also try out anti-inflammatory medications to reduce the inflammation around your tailbone causing the pain while sitting. Medicines like Ibuprofen or Naproxen (for about 5 to 7 days). This medicine should only be taken if you are not allergic to it and if you are not suffering from bronchial asthma. If you have a lot of pain while sitting, you should use a doughnut shaped pillow or cushion for a few weeks. But yes, your previous doctor was spot on with the diagnosis. Coccydynia.",
Q. How can wrist pain with numbness in fingers be treated?,"Hello. The pain is in the palmar aspect of your wrist or on the dorsal aspect? Was there any history of fall ,fracture before this and was there a huge swelling? There is a possibility that swelling lead to compression of the nerves that passes through the wrist to supply your fingers leading to severe pain and subsequently numbness. This is most likely a compartment syndrome. Can you still move the fingers? You need to do an X-ray of the hand and then see an orthopedic surgeon let them check you thoroughly.",
Q. Is it normal to have bulging veins in arms and legs with pain?,"Hello. Your problem looks like varicose vein. Veins will bulge when you are standing or moving around when unlike down it regressed and blood flows back into the deeper veins and empty back into the heart. Varicosity is due to incompetence or weakness in the valves within veins which prevents the blood from flowing back as the blood has to be returned to the heart for recirculation. Due to weaknesss in the calf muscle which contracts and compress the deeper veins causing blood to be squeezed out of then for upward emptying into the vena cava and into the heart. Blockage of the pathways of flow or deep veins due to venous thrombosis, usually common in women, tends to increase with age, and with use of contraceptive pills and with pregnancy because of increased intraabdominal pressure which in turn comprises the vena cava and affect return of blood back to the heart. Complications can be venous thrombosis due to increased stasis of blood. If there is so much build up of pressure for long time can cause venous ulcers. Management is elevation of the leg when lying down. Use compression stockings to support and collapse the veins, avoid use of high heels. Change your standing or sitting position from time to time. You can do Doppler ultrasound scan.",
Q. Will penis extender cause shortening of size instead of enlarging?,Hello. I want to know the reason for which you are using a penile extender. Do you have a very decent size why you want to increase it further? It is like your height is 6 feet but you want it to be 6.3. Everything you do has got side effects. If not done properly can lead to trauma and hence shortening. Are you diabetic or hypertensive? Any other chronic illness?,
Q. What does abutment of the nerve root mean?,Hi. I have gone through your query with diligence and would like you to know that I am here to help you. For further information consult a neurologist online -->,
Q. Will Nano-Leo give permanent solution for erection problem?,Hi. For further doubts consult a sexologist online -->,
"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. Will Kalarchikai cure multiple ovarian cysts in PCOD?,"Hello. I just read your query. See Kalarachi Kai choornam is helpful in amenorrhea. As far as small cysts are concerned they are unmatured eggs which failed to induce menstrual cycle previously, as a result, they got collected in the ovary and they will remain in the ovary. Now, you have got your periods you can start trying for conception. But I advise you to do it under the supervision of a nearby gynecologist because egg size is important while conception and that you can know by ovulation study. Ovulation study is performed under the supervision of a gynecologist. For gall stones, surgical intervention is required generally. Medicine is not of much help.",
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
Q. Advice some supplements for hair thinning and hair fall.,"Hello. PCOS (polycystic ovary syndrome) clearly has an effect on hair growth on patients. Dietary carbohydrate causes more insulin release in women than men. This stimulates production of testosterone from ovaries in women. First try restrict carbohydrate from diet for few months before starting antiandrogen as a treatment. To avoid food rich in carbohydrates such as rice, milk, yogurt, ice-cream, potatoes, etc.",
Q. I am anxious because I failed in my exams and scared to inform parents. Please help.,"Hello. Failure in exam is quite common and always remember that it is only a temporary setback. Almost all successful people would have failed an exam at some point in their life. Do not put too much pressure on yourself by hiding it from your parents. It can be a difficult burden. Your parents may be upset, but eventually, they will get over it. After initial disappointment settles down, they will support you. Learn to develop coping strategies to manage frustrations. You will come out stronger in the long term. Try to distract yourself and relax for some days. Then plan to retake the exam with better preparation. Make sure you eat well, sleep regularly, listen to relaxing music, talk to supportive friends and family. If anxiety is just situational nothing to worry, it will get better when the situation improves. But if it is persistent, you will benefit from some counseling to manage anxiety.",
Q. What could be the reason for persistent cough and the feeling of having something in the throat?,"Hello. The cough you say is it dry or sputum? Are you losing weight? Is there any drenching night sweat and persistent low-grade fever? Is there any history of contact with someone with a chronic cough in your locality? Do you smoke, is your occupation such that you are exposed to industrial dust, and asbestos? Is there any associated chest pain, any difficulty in breathing, etc. A small thyroid nodule may not make you cough but if the nodule is impinging on your trachea that can irritate which you claim you notice in your throat. The thyroid check you did was it thyroid function test to know the thyroid hormone profile, because a solitary thyroid nodule may be toxic and can be abnormally producing excessive hormones thyroxine which may cause other possible symptoms such as excessive sweating, weight loss, anxiety, intolerance to hot weather, diarrhea, palpitation (as if your heartbeat is audible to you). If non of these is the case, then you have to do screen for TB, do sputum AFB (acid-fast bacilli) and do GeneXpert, that will rule out tuberculosis. If you can help me by uploading some of the tests you did, that would help make a definitive diagnosis in this case.",
Q. I feel like something is stuck in my throat associated with acidity. Kindly advice.,"Hello. Have you been back to your doctor after he recommended Pantoprazole? I think that you need to have an upper endoscopy to look at your esophagus and what is causing this problem. It sounds like you may have a Zenker's diverticulum. This is an outpouching of the lining of the esophagus. There are treatment options for this, but you have to Consult a gastroenterologist who may be able to fix the problem through the endoscopy. I hope this information is helpful.",
Q. What does it indicate when my T3 and T4 are normal but my TSH is 8. 5?,"Hello. What was the reason that you had your thyroid checked? Do you have a history of thyroid disease? Have you had your cholesterol checked? The number you provided is consistent with subclinical hypothyroidism. That is a low function of your thyroid that would not account for your low body weight. We usually do not do anything about these findings except to monitor them. I would recommend that you have your thyroid checked again in one to two years. I also recommend that you have your cholesterol checked and followed if necessary. If you develop any symptoms related to hypothyroidism, then you should see your physician immediately. Symptoms include heat intolerance, changes to your skin or hair, weight gain or loss.",
"Q. Though I take regular diet, I look very thin. Why?","Hi.  Good to know that you are eating well. What about family history? Are your both parents or anyone parent is underweight? If it is familial, it is difficult to gain weight. You can try with any protein powders, Ensure is good for a supplement. Take it as mentioned in the bottle. Try to include some evening snacks. You can eat milk based sweets like rasagollas, milkshake, etc., prepared at home. Exercise every day to increase your metabolic rate. Simplest is brisk walking. Gradually increase your intake of food. Do the above-said things and get back to me after 10 days. Ensure two teaspoons daily with milk. Follow up after 10 days.",
"Q. I am suffering from nausea, headache, and chest pain after having cold foods. Why?","Hello. You feel those symptoms when you take cold foods, and so you may likely be having symptoms of common cold and malaria. The chest pain could be a symptom of an ulcer. There may also be fever, I presume. You can run a test for malaria (blood film) if it is positive then treat it. Tablet Artemether Lumefantrine 80/480 mg b.d (twice a day) for three days, tablet loratadine 10 mg b.d for five days, tablet vitamin C 2 t.d.s (thrice a day) for five days. Add tablet Rabeprazole 20 mg b.d in case of ulcer.",
Q. How to differentiate symptoms of testicular cancer from varicocele?,"Hello. Testicular cancer will have painless testicular lump, swelling of scrotum, swollen lymph nodes, or weight loss. Varicocele will have infertility dragging testicular pain, lump or swelling above testis in spermatic cord. Best to differentiate between two is ultrasound scrotum.",
Q. My partner came all over me on top of my vagina without protection. What are the chances of conceiving?,"Hello, Welcome to the icliniq.com. Full penetrative intercourse has a high chance of pregnancy, but nonpenetrative contact of genital with vagina also has some risk of pregnancy because of contact of precum fluid from the penis to vagina. So you have less chance of pregnancy but wait for the next period. If the next period delayed for a week than rule out pregnancy by urine hCG (human chorionic gonadotropin) card test. If you want to exclude early than after three weeks of last menstrual period (LMP) investigate with blood hCG test. Get back with more query if you still have doubt. I hope this will help you.",
Q. Chemotherapy sessions for breast cancer has been increased to 12. Why?,"Hello. It is called neoadjuvant chemotherapy. So with chemotherapy, the size of the tumor is reduced significantly to make breast tumor operable. She has completed four cycles every 21 days, and now they will start the second phase of weekly chemotherapy (a new drug) for 12 weeks as per international recommendations. After completion of the second phase, chemotherapy she will be restaged before surgery. It would be better if you would have attached CT scan, pathology (biopsy) reports also.",
Q. I have a bump on my jaws and my teeth seem to be shifting. Do I require a surgery?,"Hello doctor, The bump developed seems to be on your cheeks from the photo you shared (attachment removed to protect patient identity). Also, your lower second molars are erupting now, so the pain can be due to the eruption of that tooth. Even due to new tooth eruption, you may bite your cheek while talking or chewing. Please be cautious not to bite your cheeks and automatically the bump will vanish. From your BMI (body mass index) and weight, I suggest the bump may be your buccal pad of fat gets like bump due to some trauma. Once your tooth erupts, your problem will be fine. Follow rinsing your mouth with salt water twice daily. Your inflammation will subside. Let us wait and watch for 10 days. If the problem continues after 10 days, write to us again or consult your nearest dentist.",
Q. What does abutment of the nerve root mean?,Hi. I have gone through your query with diligence and would like you to know that I am here to help you. For further information consult a neurologist online -->,
Q. Will Nano-Leo give permanent solution for erection problem?,Hi. For further doubts consult a sexologist online -->,
"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. Will Kalarchikai cure multiple ovarian cysts in PCOD?,"Hello. I just read your query. See Kalarachi Kai choornam is helpful in amenorrhea. As far as small cysts are concerned they are unmatured eggs which failed to induce menstrual cycle previously, as a result, they got collected in the ovary and they will remain in the ovary. Now, you have got your periods you can start trying for conception. But I advise you to do it under the supervision of a nearby gynecologist because egg size is important while conception and that you can know by ovulation study. Ovulation study is performed under the supervision of a gynecologist. For gall stones, surgical intervention is required generally. Medicine is not of much help.",
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
Q. Ramipril is causing dry cough and my doctor replaced it with Amlovas. Is it safe drug?,Hi. I read and understand that your concern is about the side effects of the newly prescribed drugs. Reduction of sexual drive is one of the side effects of beta-blocker group of drugs. Concor contains Bisoprolol which is a cardioselective beta-blocker. The systemic side effects of cardioselective beta-blockers are less compared to the general beta-blockers. So the effect of Concor on the sexual drive would not be that significant to affect your usual life. And the combination prescribed is safe to take. There are no significant drug-drug interactions between these group of drugs.,
"Q. Velocity E is 84. 2 cm/s, and the MVA max velocity is 133. 5 cm/s. What does it indicate?","Hello. Diastolic dysfunction means there is dysfunction in cardiac relaxation. This is not a worrisome thing and quite common in elders, overweight and patients with hypertension, and other diseases which must have been ruled out on echo and ECG. However, this may cause symptoms like shortness of breath, pedal edema, etc. Needs to have a low salt diet and low dose diuretics like Torsemide for shortness of breath. I Hope this helps you and get back if you have any doubts.",
Q. Please provide some information about factor V Leiden.,"Hello, Welcome to the icliniq.com.  At this moment I am giving you further information regarding your daughter condition. She has factor V Leiden mutation, which is a congenital cause of thrombosis. So Xarelto (Rivaroxaban) like good anticoagulant drug prescribed to her should be continued. AST (aspartate aminotransferase ) normal range is usually up to 40 in most of the laboratory. Her AST levels are not alarmingly raised. Sometimes the mild viral temporary infection can lead to high AST. If it is raised much than further workup needed otherwise not. Repeat AST after few days. I hope the provided information will help you. Get back with more query whenever required.",
"Q. I am suffering from pain in lower abdomen, penis and testicles. Kindly advice.","Hello. Pain in lower abdomen and testes can be due to multiple causes ranging from urinary tract infection, infection of testes, varicocele, or some stone problem in ureter and kidney. You will need a few investigations to see for the cause then only treatment can be advised. You will require sonography of abdomen and testes, microscopic urine test, and renal function test. Depending on the report of this test, we can determine the cause and advice further. If pain is too severe, you can visit a urologist for physical examination. Sonography of abdomen, pelvis and scrotum,with colour Doppler testes, urine microscopic test, and renal function test. Epididymo Orchitis, urinary tract infection, varicocele, and intermittent torsion. Follow-up with reports.",
Q. Will removal of kidney stone improve GFR?,"Hi. I saw all your reports and your clinical details (attachment removed to protect patient identity). Your tendency for recurrent stone formation which needs to be evaluated. You need not to worry about eGFR (estimated glomerular filtration rate) currently as creatinine is normal. Removal of stone will mostly increase GFR. Most importantly after your lithotripsy please send the stone fragments which comes in urine for stone analysis. From that we will have a clear idea how to prevent their recurrence. Secondly, some general measures which include drink at least 3-4 liters of water and restrict salt in your diet up to 2 g in total. Do not take any calcium supplements and restrict or possibly avoid animal protein that is non-vegetarian food for some years. Take lots of water particularly in evening so that you at least wake up twice in night to pass urine. These all are general measures which really worked for many of my patients for future stone prevention. Do some blood tests like serum calcium, phosphorus, uric acid, bicarbonate and magnesium from any reliable laboratory and send for review. Revert back with the laboratory reports to a nephrologist online -->",
Q. How can I distinguish that I was bitten by a bat or not?,"Hello. If a bat bite there will be bite marks, usually superficial. 1)Early symptoms are fever, headache, and general malaise. 2) If the disease progresses, there will be neurological symptoms such as insomnia, anxiety, confusion, agitation, difficulty in swallowing, hallucinations, excessive salivation, paralysis, hydrophobia (fear of water), or agitated behavior. If you still have doubt better go for vaccination ARV (anti-rabies vaccine).",
Q. How accurate is CMIA test?,Hello. For further information consult a pathologist online -->,
Q. Can PCOS cause vaginal dryness?,"Hi. Although there are multiple reasons for vaginal dryness, the most common among them is deficiency of estrogen, a female hormone. This is possible in your case due to presence of polycystic ovary syndrome (PCOS) which alters the hormonal profile. I will recommend two things which may help you. Firstly, use the topical Estrogen. It is available in the form of gel, ring or cream. As per your convenience you can use either cream or gel and the use of ring requires assistance of doctor. The second thing is stress management. Stress is one of the common reasons for causing decreased vaginal lubrication. Although, there is long list of do's and donot's; principally speaking healthy diet, regular exercise, avoidance of substance abuse, plenty of fluid intake helps most individuals. For further clarifications consult a sexologist online -->",
"Q. Kindly suggest the management of acne breakouts on my cheeks, neck and ear.",Hello. I saw your pictures (attachment removed to protect patient identity). I can see pus-filled acne along with post acne pigmentation. Start using Azithromycin 500mg of any brand for six consecutive days after breakfast. Apply Epiduo gel once daily bedtime for a short contact period of 30 minutes then rinses off with cool water. Start biluma cream once daily in the morning on the spots. Avoid all sorts of dairy products bedtime and prefer carrots and spinach along with few soaked almonds. Have reviews about salicylic acid peeling and plan for three sessions accordingly. I hope this will help you.,
Q. Is it advisable to get RCT done in a child?,"Hi.  I got your chief complaint and opinions of two dentists. As far age is concerned, your daughter still is in need of these teeth as permanent teeth take time to erupt, by 6 to 7 years they will erupt. Till then, healthy front teeth are important otherwise she will develop irregular teeth later. As tooth has changed color so it is better to act on the suggestions of pedodontist and go for pulpectomy or RCT. It will keep the tooth intact and prevent formation of any cyst later. There is nothing wrong with it and there are modern gadgets to do the procedure, she will not feel any kind of pain during the procedure. If you leave it as such, it will weaken with time and may later contribute to huge financial burden to treat irregular teeth.",
Q. My urine and blood tests are negative after taking Nucynta. Why?,"Hi.  Nucynta is an opioid analgesic, that has high first-pass metabolism when administered orally. It means only 32 % of orally administered dose reaches blood. After it produces its effect, 97 % gets metabolized in gastrointestine and liver and gets excreted out from body through urine.   In your case, you have delayed (slow) intestinal movements, hence the drug may get faster metabolism and faster excretion than a normal individual. Hence, I think it is not detectable in blood or urine.   Another possibility is very less amount of drug reaches your blood (less than 32 %) due to intestinal absorption issues. The half-life of this drug is four hours in healthy individual. It means, after oral administration, 32 % drug reaches the blood within 3 to 4 hours. If I draw the blood after four hours of oral administration, the amount showing in blood is expected to be 16 % (50 % of drug gets excreted by four hours). It is in a normal person. In your case, when to draw blood is the question. So, individualistic reasearch could be done for you with special care.",
"Q. After lying on stomach for 20 minutes, I get most intense headache. Is this brain aneurysm?","Hi. This pain seems to be due to vasospasm, unlikely to be aneurysmal bleed pain, if it was aneurysm it should have continued for a long duration. I have another set of questions, please answer them. Is this first ever headache of this kind? Was there nausea, vomiting, and dizziness? Was there any blurring of vision? Are the temples painful on touching? Is there any weakness in limbs or double vision?",
Q. What does abutment of the nerve root mean?,Hi. I have gone through your query with diligence and would like you to know that I am here to help you. For further information consult a neurologist online -->,
Q. Will Nano-Leo give permanent solution for erection problem?,Hi. For further doubts consult a sexologist online -->,
"Q. Every time I eat spicy food, I poop blood. Why?","Hello. I have gone through your information and test reports (attachment removed to protect patient identity). So, in view of that, there are a couple of things that I can opine upon: Hope that helps. For more information consult a general surgeon online -->",
Q. Will Kalarchikai cure multiple ovarian cysts in PCOD?,"Hello. I just read your query. See Kalarachi Kai choornam is helpful in amenorrhea. As far as small cysts are concerned they are unmatured eggs which failed to induce menstrual cycle previously, as a result, they got collected in the ovary and they will remain in the ovary. Now, you have got your periods you can start trying for conception. But I advise you to do it under the supervision of a nearby gynecologist because egg size is important while conception and that you can know by ovulation study. Ovulation study is performed under the supervision of a gynecologist. For gall stones, surgical intervention is required generally. Medicine is not of much help.",
Q. I masturbate only by rubbing the tip of the penis. Is it a wrong way?,Hi. For further doubts consult a sexologist online -->,
Q. Why is there a discomfort in my gums where the wisdom tooth is piercing them?,"Hi. It is a case of pericoronitis and due to that, you have all those symptoms. Yes, you need medical attention. Right now take these medicines: Amoxycillin Clavulanic acid 625 mg three times daily for five days. Tablet Acelofenac 100 mg with Paracetamol 325 mg and Serratidopeptidase 15 mg or Zerodol SP twice daily for five days but in case you relieve from pain you can stop its use after third day. Capsule Pantoprazole 40 mg once daily for five days. You also try salt gargles thrice in a day and maintain good oral hygiene. In a few days, you will relieve, however in case there is no relief then let me know, you may require radiograph and other surgical procedures.",
Q. I am unable to cure my migraine. Please help with the treatment.,"Hello. Migraine is a chronic illness and can not be cured completely but changing the lifestyle do help a lot to alleviate the problem to a great extent. You can use pain aborting medication like Ponstan 1 gram (Mefenamic acid) at times of severe pain, and if you have nausea preceding it, you can also take Domperidone 10 mg. You can maintain a pain diary and reduce stress as well as a good sleep pattern and avoid excessive usage of electronic gadgets. Long term prophylaxis depends upon the recurrence of symptoms despite the above measures.",
Q. Are Decdan and Practin good drugs for weight gain?,"Hello. Decdan (Dexamethasone) is a steroid and has a lot of negative side effect as such. It may cause you a disproportionate and inappropriate fat deposition in the abdomen, face, on the upper back, and you would not like your shape. And besides the bad shape, you may start having high blood pressure, a heart condition, can predispose you to diabetes later. It can also lead to adrenal gland suppression by which the corticosteroid hormones will impair the natural hormone produced by your body, leading to adrenal failures. If you want to gain weight, you can increase your meal to mostly carbohydrate and fatty meals, increase the frequency of your meal. You can take Cyproheptadine tablet 4 mg in morning and night. It will increase your appetite and cause you to eat more, sleep more, and you gradually gain weight more proportionately.",
Q. I got scratched by a nail of the dog. What should I do?,"Hello. Are you sure the dog scratched by nail or teeth? Is any open wound or bleeding present at the time? Did the dog die due to rabies or any other cause? So many questions there. Better get ARV vaccination (anti-rabies vaccine). Since dog died, the reason not known take human rabies immune globulin (HRIG) administered only once first, if you are previously unvaccinated. Then take ARV prophylaxis.",
Q. My penis is paining on retraction with some red dots on the tip. What to do?,"Hi. It is looking like candidal balanitis. Please take the following medications and revert back to me in seven days. Tablet Intawin 200 mg daily for 10 days, Canestan lotion, apply twice daily, tablet Teczin M once daily.",
Q. I have pimples on my penis for the past several years with no pain. Please help.,"Hi. I can understand your concern. According to your statement you have been suffering from pimples on your penis for the past few months. Pimples can develop on the penis as they are common elsewhere on the body. Pimples are resulted from blockage of the sebaceous gland of the skin due to excess sebum or debris or dead skin. Sebaceous glands excess secretion of oil (sebum) can develop pimples. For the prevention of pimples, you should avoid excess sweat-producing activities, wear loose clothes for preventing them from frictions, take bath regularly, and do not rub your affected area. You can use topical retiniods, salicylic acid, benzoyl peroxide, etc. Without any medications they are also disappeared with passing of time by keeping personal hygiene strictly.",
Q. I have itching and a pimple-like stuff that is bleeding a little in my scrotum. What could it be?,"Hello. I understand your concern. The black, reddish papules may be angiokeratoma which bleeds when you scratch that, but that is not the cause of itching as such. I am prescribing you medications for itching and ring-shaped erosions. Kindly consult your doctor to discuss the suggestions and take the treatment with consent. 1. Tablet Fexofenadine 180 mg twice a day. 2. Tablet Ivermectin 12 mg today and after a week. 3. Cream Flutibact (Fluticasone Propionate, Mupirocin) cream twice a day for a week.",
Q. I am having pain after inguinal hernia and hydocele operation. Please help.,"Hi. Well, ideally if you have bilateral inguinal hernia, or inguinaĺ hernia on one side and hydrocele on the other, the surgery should be done for one first before the other, not simultaneously so that when you are fully recovered of one, then the other can be planned and done. Pain can be due to entrapment of a nerve like ileoinguinal or ileohypogastric nerves which run with the spermatic cords or it could be also present if there is improper repair with subsequent breakdown of the repair and subsequent herniation of the bowel content into the inguinal ring or it can be from infection of the operation site. 12 weeks is quite a long time for surgical pains to have disappeared. You will need to do an abdominal pelvic ultrasound scan to see if there is any reccurence or failure of the surgery or if there is entrapment of visceral content.",
Q. Can my cholesterol increase again if I miss Lipitor?,"Hi.  The half life of Lipitor (Atorvastatin) is 14 hours in humans (meaning drug is eliminated in about 14 hours). The main effect of Lipitor is to block the buildup and making of cholesterol in body. It does the job together with the help of other active ingredients and its effect on cholesterol synthesis is maintained in the body for about 20 to 30 hours. In this situation, it does not seem an issue if you just missed a dose or so. Do not worry about it. But start taking medication as soon as you get it back.",
Q. My anal yeast infection disappears away with cream but comes back when I run out. Kindly advice.,"Hello. I presume that this recurrent anal yeast infection is candidiasis, and you have been using a topical mixture of antifungal and corticosteroid cream over it. Have you checked for immune statuses like HIV, and blood sugar level to rule out diabetes? Then if you have been using a steroid medicine for a very long time, that can also depress your immunity. If all these tests have been done and are negative, and you are not on prolonged use of the steroid, then I will prescribe an enteral antifungal together with the topical cream. Get Fluconazole tablet 200 mg daily for two weeks that will kill the candida from inside. You may also continue your Clotrimazole-Betamethasone cream till the yeast disappears. I want you to run a test for HIV and blood sugar.",
Q. Kindly suggest medications for massive stress and pain in the neck and shoulder area.,"Hello. I can understand your problem. Anxiety might be one of the main contributory factors for the symptoms you have. Racing thoughts, heaviness in the head, pain in neck and shoulder, excessive stress along with sleeplessness, etc., could be because of anxiety. If you have impairment in functioning, then please visit a psychiatrist for evaluation. Drugs like SSRIs (selective serotonin reuptake inhibitor) can help you in coming out of stress. Escitalopram or Sertraline or Paroxetine can be used. These drugs if used, regularly contributes in reducing the symptoms of anxiety, depression, and even the pain. The thoughts will be under control when you start taking the medicines. Kindly visit a psychiatrist for the prescription. Remain relaxed, and you will be alright. The blood test report you have attached shows nothing abnormal (attachment removed to protect patient identity).",
Q. What does abutment of the nerve root mean?,Hi. I have gone through your query with diligence and would like you to know that I am here to help you. For further information consult a neurologist online -->,
Q. Will Nano-Leo give permanent solution for erection problem?,Hi. For further doubts consult a sexologist online -->,
